

Displaying vector field Primvars

1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
1.2, 600, 0, 0, 100000
